id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
552073604687138168,1BR Broughton St. Apartment,201600360,David,,"Old Town, Princes Street and Leith Street",55.95792,-3.18962,Entire home/apt,168,1,25,2022-08-20,3.73,29,87,25,
552086729153869977,Bide Collective,188321218,Bide Collective,,New Town West,55.95443,-3.20151,Private room,73,2,45,2022-09-09,6.40,5,302,45,
552094998753204243,Stunning refurbished main door Marchmont apartment,58376838,Paul,,Marchmont East and Sciennes,55.93896,-3.19392,Entire home/apt,105,1,46,2022-09-10,7.46,1,177,46,
552143151966956426,Bright apartment with castle views from balcony,442967946,Joe And Dori,,Western Harbour and Leith Docks,55.973,-3.15897,Entire home/apt,199,2,11,2022-08-29,1.66,1,0,11,
552782019307162854,"Very Large one bed apartment, free parking and gym",16543969,Garry,,Broughton South,55.96708,-3.18708,Entire home/apt,112,1,8,2022-07-03,2.33,14,16,8,
552790231870222631,2 Bedroom Duplex Flat with Free Parking & Garden,45001048,Lisa,,New Town East and Gayfield,55.96136,-3.18593,Entire home/apt,164,2,37,2022-09-11,6.81,1,0,37,
552846204761485027,Luxurious Georgian home in Edinburgh's new town,7768900,Marie Claire,,Canonmills and New Town North,55.959984,-3.195052,Entire home/apt,750,2,12,2022-08-21,1.82,2,277,12,
552855863977343586,Unique 2 bed flat private garden on the meadows,397452929,Shaun,,Meadows and Southside,55.94315,-3.18665,Entire home/apt,150,2,11,2022-08-02,3.93,1,0,11,
552876763221186113,Stylish period property in excellent location,19047710,Courtnay,,"Old Town, Princes Street and Leith Street",55.95513,-3.18692,Entire home/apt,300,3,0,,,1,223,0,
553337186749981987,Amazing 2 BD APT+ views of Edinburgh Castle!,392947179,James,,"Old Town, Princes Street and Leith Street",55.94738,-3.20121,Entire home/apt,261,2,50,2022-09-09,7.39,14,104,50,
553648562449071453,Double Ensuite at Dorstan Guest House,443053685,Richard,,Newington and Dalkeith Road,55.93617,-3.16807,Private room,140,1,0,,,5,107,0,
553648629153112166,Single Ensuite at Dorstan Guest House,443053685,Richard,,Newington and Dalkeith Road,55.93683,-3.1682,Private room,85,1,1,2022-07-17,0.50,5,111,1,
553648684183057213,Superior Double or Twin Ensuite at Dorstan Guest House,443053685,Richard,,Prestonfield,55.93665,-3.16699,Private room,155,1,0,,,5,104,0,
553648748738864945,Standard Single Shared Bathroom at Dorstan Guest House,443053685,Richard,,Newington and Dalkeith Road,55.93661,-3.16831,Private room,70,1,2,2022-06-04,0.30,5,100,2,
553648803608932767,Single Shared Bathroom at Dorstan Guest House,443053685,Richard,,Prestonfield,55.93681,-3.16689,Private room,70,1,0,,,5,79,0,
553711560676561288,Double Bedroom with WiFi and Free Street Parking,443305861,Barry,,Blackhall,55.95894,-3.2671,Private room,80,1,9,2022-08-24,2.13,2,266,9,
554048317044254274,"Just sleep @Urban bnb Edinburgh, bunk in dormitory",289806346,James,,Bonnington,55.97062,-3.18806,Shared room,21,1,13,2022-08-19,1.96,2,157,13,
554980901158348201,1 bedroom home with free parking near to city,274529386,Mosammat,,Granton West and Salvesen,55.97502,-3.24632,Private room,383,1,1,2022-02-17,0.14,1,363,1,
555545371478431452,Two bedroom apartment with off-street parking.,398029078,Anne,,Portobello,55.95442,-3.11587,Entire home/apt,193,2,0,,,1,344,0,
556280693247413923,Cosy Studio Flat with Parking,422882404,Raaj,,Currie East,55.90188,-3.29258,Entire home/apt,95,3,10,2022-08-30,1.73,1,34,10,
556343701731674710,Lovely 1 bed condo with spectacular balcony views,310949236,Rebecca,,Joppa,55.94246,-3.09481,Entire home/apt,136,1,7,2022-09-11,5.38,1,361,7,
556425234431638512,"Stylish, airy apartment by Holyrood Park",13384830,Rosemary,,Meadowbank and Abbeyhill North,55.95577,-3.15678,Entire home/apt,95,5,2,2022-06-25,0.59,1,41,2,
556445466241813349,Charming Edinburgh flat just off The Meadows,75178957,Jennifer,,Tollcross,55.94405,-3.20066,Entire home/apt,139,7,10,2022-08-18,1.91,1,50,10,
556505134801539255,★In the Heart of the Old Town★Comfy Double Bedroom,22597010,Priscila,,"Canongate, Southside and Dumbiedykes",55.95169,-3.17523,Private room,81,1,39,2022-08-28,5.47,22,1,39,
556534502655185462,2 Bed 2 bath with Private Parking,130056878,Tony,,The Grange,55.93239,-3.17356,Entire home/apt,210,2,7,2022-06-02,1.00,2,250,7,
556541851216982642,★In the Heart of the OldTown★Cozy Single Bedroom★,22597010,Priscila,,"Canongate, Southside and Dumbiedykes",55.95178,-3.17713,Private room,78,1,60,2022-09-06,8.49,22,0,60,
556982877049451002,Ultra Stylish furnished Home in  Edinburgh,129367554,Lorna,,Baberton and Juniper Green,55.905804,-3.281855,Entire home/apt,160,7,3,2022-08-25,1.13,1,224,3,
557005188774648162,Exquisite 3-bed house in the heart of Edinburgh,392947179,James,,Broughton North and Powderhall,55.9624,-3.19412,Entire home/apt,247,2,6,2022-09-09,3.53,14,344,6,
557088529245701610,Spacious 2BR flat w/ Free Parking!,443990345,Kerri-Pass The Keys,,Boswall and Pilton,55.97082,-3.22263,Entire home/apt,144,2,14,2022-08-12,2.02,1,122,14,
557579754842308085,Private room in beautiful Georgian seaside home,39626484,Ruth,,Portobello,55.95118,-3.11922,Private room,53,2,20,2022-08-28,3.13,2,0,20,
557811081663075728,Contemporary Flat in the Buzzing Leith District,77637688,Sarah,,Great Junction Street,55.97165,-3.18041,Entire home/apt,177,2,11,2022-08-15,2.12,1,81,11,
557842037471103063,Lovely 1 Bed  in the heart of Edinburgh's New Town,118046516,Mariana,,New Town West,55.95709,-3.20289,Entire home/apt,75,2,11,2022-08-29,1.68,2,22,11,
558412842254946258,Viewforth - Delightful 2-bed with garden access,87762710,Denise,,Bruntsfield,55.94015,-3.2127,Entire home/apt,177,1,27,2022-09-12,4.05,35,49,27,
558415409287363075,Charming 2 Bedroom Garden Flat - Bruntsfield,48450371,Stu,,Bruntsfield,55.93546,-3.20856,Entire home/apt,207,1,6,2022-07-23,0.90,2,165,6,
558561714307022201,★ SPECTACULAR ★ West End ★ Private Entrance & Courtyard ★,132693648,Lewis,,Deans Village,55.94812,-3.21464,Entire home/apt,288,2,2,2022-06-02,0.30,25,317,2,
558574925015918771,ALTIDO Luxurious 2 BR apt on notable George Street,37563463,Altido,,New Town West,55.95398,-3.19811,Entire home/apt,200,3,7,2022-08-12,1.06,128,317,7,
558586353902202081,ALTIDO Statement Studio on Historic George Street,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.9523,-3.19932,Entire home/apt,180,3,5,2022-06-23,0.86,128,351,5,
558601918042743629,ALTIDO Gorgeous flat overlooking Edinburgh Castle,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.95233,-3.19996,Entire home/apt,178,3,10,2022-08-04,1.46,128,350,10,
558635992410063792,Lele's Flat Edinburgh - 15 min to Airport & City,285242131,Gabriele,,Corstorphine South,55.9327,-3.27666,Private room,37,1,3,2022-06-02,0.53,1,32,3,
558823719588049775,Welcome to our cosy home.,305748980,Eleonore,,Slateford and Chesser,55.93197,-3.23736,Private room,31,2,18,2022-08-29,3.23,1,71,18,
559418017398486683,Large Double Room in Charming Garden Flat,48450371,Stu,,Bruntsfield,55.93761,-3.21039,Private room,81,1,25,2022-09-07,3.66,2,182,25,
559832791972140418,ALTIDO Charming 1-bed home w/patio nearby the Castle,37563463,Altido,,Tollcross,55.94539,-3.19852,Entire home/apt,152,3,8,2022-06-13,1.25,128,330,8,
559872470451263055,★ COSY & CENTRAL ★ Grassmarket ★ Newly decorated!,132693648,Lewis,,"Old Town, Princes Street and Leith Street",55.9488,-3.1936,Entire home/apt,193,2,19,2022-08-16,2.85,25,329,19,
561241909059865692,Luxury Modern-Victorian Design apartment,33103114,Gintare,,Hillside and Calton Hill,55.9604,-3.180405,Entire home/apt,196,3,32,2022-09-04,5.13,3,279,32,
561316420528454724,Private room in Edinburgh close to city centre,172684371,Sepideh,,Hillside and Calton Hill,55.9592,-3.17708,Private room,63,3,17,2022-08-29,2.66,1,40,17,
561364764442899775,Lovely One Bedroom Studio Apartment,210005754,Lucy,,South Leith,55.96834,-3.17273,Entire home/apt,60,2,14,2022-09-10,2.55,1,15,14,
561517473221236078,Stunning garden apartment near Edinburgh's seaside,82772451,Wendy,,Portobello,55.95523,-3.11086,Entire home/apt,120,3,8,2022-09-07,2.45,1,230,8,
562008255270760127,Lymphoy Lodge hideaway at  foot of the Pentlands,44193184,Claire,,Bonaly and The Pentlands,55.89525,-3.30772,Private room,46,2,38,2022-09-12,5.73,1,218,38,
562080439513892431,Lovely City 1 bedroom apartment,264387355,Pamela,,Bonnington,55.97436,-3.18122,Entire home/apt,99,2,42,2022-09-12,7.08,1,106,42,
562109496057065814,Bright room in Edinburgh,70979413,Nicola,,Trinity,55.97201,-3.21652,Private room,39,1,15,2022-09-12,2.42,1,307,15,
562381414369881584,Lovely basement en-suite bedroom wit garden access,247269676,Avinash,,Gorgie East,55.94075358582501,-3.2248667635818076,Private room,44,2,13,2022-09-03,5.82,1,13,13,
562778394564257100,Lovely 1 bedroom flat in Edinburgh,445158702,Madeleine,,Hillside and Calton Hill,55.9574,-3.17025,Entire home/apt,95,2,9,2022-08-29,4.09,1,0,9,
562789477314740329,Peaceful and comfortable flat in Stockbridge area,30396634,Lindsey,,Comely Bank,55.95674,-3.21631,Entire home/apt,86,7,1,2022-05-27,0.27,1,70,1,
563479278910538640,Edlets Edinburgh 5 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94131,-3.21717,Entire home/apt,350,2,0,,,43,224,0,
563491572433367785,Edlets Caledonian 5 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94037,-3.21953,Entire home/apt,350,2,0,,,43,225,0,
563504421255653120,Edlets Caledonian 4 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94037,-3.2208,Entire home/apt,300,2,0,,,43,225,0,
563508468732081575,Edlets Caledonian 6 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.9405,-3.2199,Entire home/apt,495,2,0,,,43,225,0,
563516931165320711,Edlets Caledonian 7 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94203,-3.21917,Entire home/apt,595,2,0,,,43,225,0,
563528444597072421,Edlets Caledonian 9 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94116,-3.21944,Entire home/apt,650,2,0,,,43,225,0,
563533283130359037,Edlets Edinburgh 8 Bedroom Apartments,21906467,Alison,,Dalry and Fountainbridge,55.94153,-3.21519,Entire home/apt,575,2,0,,,43,224,0,
563608879771900147,Luxury 2-bedroom Historical Apartment (The Barony),422015426,Tana,,New Town East and Gayfield,55.95938,-3.19062,Entire home/apt,129,1,27,2022-09-05,4.55,1,102,27,
563617898453824072,Edlets Luxury Leopold City Apartment,21906467,Alison,,Hillside and Calton Hill,55.95693,-3.18213,Entire home/apt,429,3,0,,,43,67,0,
563764589813203199,Standard Single Ensuite with Street View at Glenalmond Guest House,414089817,Fiona,,Newington and Dalkeith Road,55.93165,-3.17143,Private room,127,1,0,,,7,18,0,
563764679372683888,Deluxe Double Ensuite with City View at Glenalmond Guest House,414089817,Fiona,,The Grange,55.93145,-3.17219,Private room,204,1,0,,,7,34,0,
563764786989503649,Deluxe Family Ensuite with Street View at Glenalmond Guest House,414089817,Fiona,,Newington and Dalkeith Road,55.93352,-3.17131,Private room,237,1,1,2022-04-14,0.20,7,18,1,
563764872212375410,Deluxe Double Ensuite Shower & Garden View Terrace at Glenalmond Guest House,414089817,Fiona,,Newington and Dalkeith Road,55.93299,-3.1732,Private room,209,1,0,,,7,33,0,
563764967217547763,Superior Triple Ensuite with Shower & City View at Glenalmond Guest House,414089817,Fiona,,Newington and Dalkeith Road,55.93135,-3.17174,Private room,192,1,0,,,7,17,0,
563765055010065019,Classic Twin Ensuite with Shower & Street View at Glenalmond Guest House,414089817,Fiona,,The Grange,55.9314,-3.17307,Private room,171,1,0,,,7,23,0,
563765135772138153,Deluxe Double Ensuite with Shower & Garden View at Glenalmond Guest House,414089817,Fiona,,Newington and Dalkeith Road,55.9331,-3.17145,Private room,204,1,0,,,7,19,0,
563787061587884153,Lovely bedroom in Edinburgh,13253365,Kate,,Gorgie East,55.93787,-3.22816,Private room,75,7,0,,,2,260,0,
564346981147360930,Serene and spacious 1 bedroom ensuite,92615691,Christina,,Broughton South,55.96590472747018,-3.1840722481637145,Private room,59,2,12,2022-09-11,6.67,1,1,12,
564366314332952298,'Poppy' bedroom in a shared flat in Edinburgh,406673710,Kat,,Drylaw,55.96457,-3.25576,Private room,79,2,3,2022-06-14,0.83,3,68,3,
564388336101837352,"City Centre Self-Catering Apartments, Edinburgh",53557335,Justin,,New Town West,55.95621,-3.19666,Entire home/apt,2679,2,0,,,1,363,0,
564866409990936961,Beautiful Georgian New Town 2 bed apartment,316691159,Viktor & Hana,,Canonmills and New Town North,55.96051,-3.19626,Entire home/apt,158,3,27,2022-09-03,4.85,6,144,27,
564992875491614170,Master's bedroom in the Dean Village,6923305,Daniel,,Deans Village,55.95071,-3.22362,Private room,50,2,23,2022-07-11,3.48,1,8,23,
565911211617625473,Cosy and clean private room & private shower room,270060404,Megan,,Corstorphine South,55.93481,-3.27748,Private room,85,2,13,2022-08-29,1.98,1,356,13,
566719157065925552,Lovely one-bedroom modern property,203103043,Matthew,,"Old Town, Princes Street and Leith Street",55.95721611941599,-3.1887292674881813,Entire home/apt,105,2,0,,,1,43,0,
566739987099004613,2 bed in hip and buzzing waterfront district,1945568,Susan,,The Shore and Constitution Street,55.97551,-3.1743,Entire home/apt,130,2,25,2022-08-30,6.15,1,81,25,
567073898983323979,"Super modern & stylish, luxury 2 bedroom apt",3008499,Rebecca,,"Old Town, Princes Street and Leith Street",55.94896,-3.19374,Entire home/apt,235,1,38,2022-09-04,6.40,50,287,38,
567901878242098920,107 Broughton Street,11362736,Sonia,,"Old Town, Princes Street and Leith Street",55.95823,-3.18907,Entire home/apt,203,1,21,2022-08-25,3.66,16,294,21,
568008421564037163,The Dene in Dean Village on Water of Leith*,2422509,Sonia & Chris,,Deans Village,55.952648,-3.217123,Entire home/apt,125,2,38,2022-09-09,5.94,13,136,38,
568113671771353972,Luxurious private room,246411063,Daria,,Easter Road and Hawkhill Avenue,55.96272339878028,-3.1618472139691125,Private room,76,1,46,2022-08-27,7.75,1,0,46,
568680158499437767,The Southside Apartment,13374224,Ben,,The Grange,55.93498,-3.17961,Entire home/apt,139,2,35,2022-09-10,5.28,4,217,35,
569254320762942913,Lovely 1 - Bedroom Serviced Apartment in Edinburgh,223332096,Canon Court,,Broughton North and Powderhall,55.962673,-3.199349,Entire home/apt,235,1,14,2022-06-26,2.09,2,224,14,
569268469594124386,3BR Flat in Chic Area of the City,446615167,Andrew-Pass The Keys,,Broughton South,55.96494,-3.18804,Entire home/apt,155,2,13,2022-08-28,2.20,1,122,13,
570056291820118084,★Luxury 2BED 2BATH★Ground Floor ★Newly Renovated★,324618789,Jozef,,Dalry and Fountainbridge,55.944374,-3.221639,Entire home/apt,127,2,45,2022-09-11,7.54,1,316,45,
570074795949979488,Lovely 2 bedroom flat at Gorgie near Murrayfield,83125443,Alexandra,,Gorgie West,55.93731,-3.24238,Entire home/apt,89,1,39,2022-09-11,6.32,1,324,39,
570154223749210332,Entire home: cosy & stylish 2 bed Leith apartment,23086146,Michael,,Great Junction Street,55.97093646442132,-3.1734203145646926,Entire home/apt,129,2,10,2022-08-21,4.11,1,14,10,
570202052361833668,Loft bedroom & en-suite in Leith,24286986,Ashleigh,,Great Junction Street,55.97048,-3.17848,Private room,90,2,13,2022-08-28,3.55,1,109,13,
570351462919221503,Cosy and spacious family home in Edinburgh,17394086,Avshalom,,Colinton Mains and Firrhill,55.91002,-3.23368,Entire home/apt,160,21,1,2022-08-22,1,1,287,1,
